"StudId"	"AssignedSchName"
1281	"Writing Preparatory"
1282	"The Writing Preparatory"
1283	"writing preparatory"
1284	"Writing Preparatory"
1285	"writing preparatory"
1286	"The Writing Preparatory"
1287	"The Writing Preparatory"
1288	"writing preparatory"
1289	"The Writing Preparatory"
1290	"Writing Preparatory"
1291	"The Writing Preparatory"
1292	"Writing Preparatory"
1293	"Writing Preparatory"
1294	"Writing Preparatory"
1295	"writing preparatory"
1296	"The Writing Preparatory"
1297	"Writing Preparatory"
1298	"Writing Preparatory"
1299	"Writing Preparatory"
1300	"writing preparatory"
1301	"the writing preparatory"
1302	"the writing preparatory"
1303	"The writing preparatory"
1304	"The Writing Preparatory"
1305	"Writing Preparatory"
1306	"Writing Preparatory"
1307	"The Writing Preparatory"
1308	"writing preparatory"
1309	"Writing Preparatory"
1310	"The Writing Preparatory"
1311	"Writing Preparatory"
1312	"writing preparatory"
1313	"writing preparatory"
1314	"Writing Preparatory"
1315	"writing preparatory"
1316	"writing preparatory"
1317	"The Writing Preparatory"
1318	"The Writing Preparatory"
1319	"The Writing Preparatory"
1320	"The Writing Preparatory"
1321	"the writing preparatory"
1322	"Writing Preparatory"
1323	"Writing Preparatory"
1324	"The Writing Preparatory"
1325	"writing preparatory"
1327	"The Writing Preparatory"
1328	"Writing Preparatory"
1329	"Writing Preparatory"
1330	"Writing Preparatory"
1331	"The Writing Preparatory"
1332	"The Estimation High School"
1333	"Estimation High School"
1334	"Estimation High School"
1335	"estimation high school"
1336	"The Estimation High School"
1337	"Estimation High School"
1338	"Estimation High School"
1340	"The Estimation High School"
1341	"Estimation High School"
1342	"Estimation High School"
1344	"Estimation High School"
1345	"estimation high school"
1346	"estimation high school"
1347	"estimation high school"
1348	"Estimation High School"
1349	"The Estimation High School"
1350	"Estimation High School"
1351	"Estimation High School"
1352	"Estimation High School"
1353	"Estimation High School"
1354	"estimation high school"
1355	"Estimation High School"
1356	"estimation high school"
1357	"Estimation High School"
1358	"estimation high school"
1359	"estimation high school"
1360	"The Estimation High School"
1361	"Estimation High School"
1362	"the estimation high school"
1363	"The Estimation High School"
1364	"the estimation high school"
1365	"Estimation High School"
1366	"The Estimation High School"
1367	"Estimation High School"
1368	"Estimation High School"
1369	"The Estimation High School"
1370	"Estimation High School"
1371	"estimation high school"
1372	"Estimation High School"
1373	"Estimation High School"
1374	"The Estimation High School"
1375	"estimation high school"
1376	"estimation high school"
1378	"the estimation high school"
1379	"The Estimation High School"
1380	"estimation high school"
1381	"the estimation high school"
1382	"the estimation high school"
1383	"The Estimation High School"
1384	"The Estimation High School"
1386	"Estimation High School"
1387	"estimation high school"
1388	"The Estimation High School"
1389	"Estimation High School"
1390	"estimation high school"
1391	"The Estimation High School"
1392	"estimation high school"
1393	"The Estimation High School"
1394	"Estimation High School"
1395	"XX"
1396	"Estimation High School"
1397	"The Estimation High School"
1398	"Estimation High School"
1399	"The Estimation High School"
1400	"estimation high school"
1401	"estimation high school"
1402	"Estimation High School"
1403	"Estimation High School"
1404	"Estimation High School"
1405	"Estimation High School"
1406	"estimation high school"
1407	"Estimation High School"
1408	"the estimation high school"
1409	"Estimation High School"
1410	"The estimation high school"
1411	"estimation high school"
1412	"Estimation High School"
1413	"The Estimation High School"
1414	"estimation high school"
1415	"the estimation high school"
1416	"Estimation High School"
1417	"estimation high school"
1418	"Estimation High School"
1419	"The Estimation High School"
1420	"Estimation High School"
1421	"The Estimation High School"
1422	"Estimation High School"
1423	"estimation high school"
1424	"The Estimation High School"
1425	"Estimation High School"
1426	"estimation high school"
1427	"estimation high school"
1428	"The Estimation High School"
1429	"The Estimation High School"
1431	"Estimation High School"
1432	"Estimation High School"
1433	"Estimation High School"
1434	"Estimation High School"
1435	"Estimation High School"
1436	"The estimation high school"
1437	"Estimation High School"
1438	"Estimation High School"
1439	"The Estimation High School"
1440	"the estimation high school"
1441	"The Estimation High School"
1442	"The Estimation High School"
1443	"Estimation High School"
1444	"Estimation High School"
1445	"the estimation high school"
1446	"The Estimation High School"
1447	"The Estimation High School"
1448	"Estimation High School"
1450	"estimation high school"
1451	"estimation high school"
1452	"The Estimation High School"
1453	"The Estimation High School"
1454	"estimation high school"
1456	"Estimation High School"
1457	"The Estimation High School"
1458	"Estimation High School"
1460	"Estimation High School"
1461	"Estimation High School"
1463	"Estimation High School"
1464	"estimation high school"
1465	"the estimation high school"
1466	"The Estimation High School"
1467	"Estimation High School"
1468	"The Estimation High School"
1469	"estimation high school"
1470	"Estimation High School"
1471	"Estimation High School"
1472	"Estimation High School"
1473	"The Estimation High School"
1474	"Estimation High School"
1475	"The Estimation High School"
1476	"The Estimation High School"
1477	"Estimation High School"
1478	"Estimation High School"
1480	"The Estimation High School"
1481	"the estimation high school"
1482	"The Estimation High School"
1483	"The Estimation High School"
1484	"The Estimation High School"
1485	"The Estimation High School"
1486	"Estimation High School"
1487	"Estimation High School"
1488	"Estimation High School"
1489	"Estimation High School"
1491	"Estimation High School"
1492	"Estimation High School"
1493	"Estimation High School"
1494	"Estimation High School"
1495	"the estimation high school"
1496	"The estimation high school"
1497	"Estimation High School"
1498	"The Estimation High School"
1499	"The Estimation High School"
1500	"The Estimation High School"
1501	"Estimation High School"
1502	"Estimation High School"
1503	"Estimation High School"
1504	"The Estimation High School"
1505	"Estimation High School"
1506	"estimation high school"
1507	"The Estimation High School"
1508	"Estimation High School"
1509	"The Estimation High School"
1510	"Estimation High School"
1511	"The Estimation High School"
1512	"The Estimation High School"
1513	"The Estimation High School"
1514	"The Estimation High School"
1515	"Estimation High School"
1516	"Estimation High School"
1517	"Estimation High School"
1518	"The Estimation High School"
1519	"Estimation High School"
1520	"The Estimation High School"
1521	"The Estimation High School"
1522	"The Estimation High School"
1523	"estimation high school"
1525	"Estimation High School"
1526	"The Estimation High School"
1527	"Estimation High School"
1528	"Estimation High School"
1529	"xx"
1530	"The Estimation High School"
1531	"Estimation High School"
1532	"Estimation High School"
1533	"estimation high school"
1534	"the estimation high school"
1535	"XX"
1536	"The Estimation High School"
1537	"estimation high school"
1539	"estimation high school"
1540	"Estimation High School"
1541	"The Estimation High School"
1542	"Face Acad"
1543	"Face Academy"
1544	"Face Academy"
1545	"The Face Academy"
1546	"Face Acad"
1547	"Face Academy"
1548	"Face Academy"
1549	"Face Academy"
1551	"the face acad"
1553	"The face academy"
1554	"face academy"
1555	"Face Academy"
1556	"the face academy"
1557	"the face academy"
1558	"XX"
1559	"Face Academy"
1560	"Face Academy"
1561	"Face Academy"
1562	"XX"
1563	"face academy"
1564	"The Face Academy"
1565	"Face Acad"
1566	"Face Academy"
1567	"The Face Academy"
1568	"Face Academy"
1569	"Face Academy"
1571	"Face Academy"
1572	"face academy"
1573	"the face academy"
1574	"The Face Academy"
1575	"Face Academy"
1576	"face academy"
1577	"Face Academy"
1578	"Face Academy"
1579	"Face Academy"
1580	"The Face Academy"
1581	"The face academy"
1582	"Face Academy"
1583	"The Face Academy"
1584	"Face Academy"
1585	"face academy"
1586	"the face academy"
1587	"face academy"
1588	"the face academy"
1589	"The Face Academy"
1590	"The Face Academy"
1591	"The Face Academy"
1592	"Face Academy"
1593	"Face Academy"
1594	"face academy"
1595	"The Face Acad"
1597	"face academy"
1599	"Face Academy"
1600	"the face acad"
1601	"The Face Academy"
1602	"Face Academy"
1603	"The Face Academy"
1604	"Face Acad"
1605	"face academy"
1606	"Face Academy"
1607	"The Face Acad"
1608	"the face academy"
1609	"face academy"
1610	"Face Academy"
1611	"face academy"
1612	"The Face Academy"
1613	"The Face Academy"
1614	"The Face Academy"
1616	"The Face Academy"
1617	"Face Academy"
1618	"face academy"
1619	"The Face Academy"
1620	"Face Academy"
1621	"Face Academy"
1622	"The Face Academy"
1623	"Face Acad"
1624	"The Face Academy"
1625	"the face academy"
1627	"the face academy"
1628	"face academy"
1629	"The Face Academy"
1630	"Face Academy"
1631	"face academy"
1632	"Face Academy"
1633	"face academy"
1634	"Face Acad"
1635	"The Face Academy"
1636	"Face Academy"
1637	"Face Academy"
1638	"Face Academy"
1639	"The Face Academy"
1640	"Face Academy"
1641	"Face Academy"
1642	"The face academy"
1643	"face academy"
1644	"face academy"
1645	"The Face Academy"
1647	"Face Academy"
1648	"face academy"
1650	"The Face Academy"
1651	"Face Academy"
1652	"The Face Academy"
1653	"Face Academy"
1654	"Face Academy"
1655	"Face Academy"
1656	"face academy"
1657	"face academy"
1658	"Face Acad"
1659	"the face acad"
1660	"The Face Academy"
1661	"The Face Academy"
1662	"The Face Academy"
1663	"face academy"
1664	"Face Academy"
1665	"Face Acad"
1666	"The Face Academy"
1667	"The Face Academy"
1668	"XX"
1669	"Face Academy"
1670	"Face Academy"
1671	"The Face Academy"
1672	"XX"
1673	"Face Academy"
1674	"Face Academy"
1675	"the face academy"
1676	"face academy"
1677	"Face Academy"
1678	"The Face Academy"
1679	"face academy"
1680	"The Face Academy"
1681	"the face academy"
1682	"Face Academy"
1683	"the face academy"
1684	"Face Academy"
1685	"The Face Academy"
1686	"face academy"
1687	"the face academy"
1688	"the face academy"
1689	"face academy"
1690	"face academy"
1691	"The Face Acad"
1692	"Face Academy"
1693	"the face academy"
1694	"Face Academy"
1695	"Face Academy"
1696	"face academy"
1697	"Face Academy"
1698	"The Face Academy"
1699	"xx"
1700	"face academy"
1701	"the face academy"
1702	"face academy"
1704	"The Face Academy"
1705	"Face Academy"
1706	"The Face Academy"
1707	"face academy"
1708	"face academy"
1709	"Face Academy"
1710	"Face Academy"
1711	"The Face Academy"
1712	"The Face Academy"
1713	"The face academy"
1714	"The Face Academy"
1715	"The Face Academy"
1716	"The Face Academy"
1717	"face academy"
1718	"Face Academy"
1719	"The Face Academy"
1720	"The Face Academy"
1721	"Face Academy"
1722	"face academy"
1723	"Face Academy"
1724	"the face academy"
1725	"The face academy"
1726	"The Face Academy"
1727	"the face academy"
1728	"Face Academy"
1729	"The Face Academy"
1730	"The Face Academy"
1731	"Face Academy"
1732	"Face Academy"
1733	"The Face Acad"
1734	"Face Academy"
1735	"The Face Academy"
1736	"The face academy"
1737	"Face Academy"
1738	"Face Academy"
1739	"Face Academy"
1740	"Face Academy"
1741	"face academy"
1742	"Face Academy"
1743	"the face academy"
1744	"The Face Academy"
1745	"Face Academy"
1746	"Face Academy"
1747	"face academy"
1748	"The Face Acad"
1749	"The Face Academy"
1750	"The Face Academy"
1751	"The Face Acad"
1752	"Face Academy"
1753	"face academy"
1754	"Face Academy"
1755	"The Face Academy"
1756	"face academy"
1757	"face academy"
1758	"The Face Academy"
1759	"Face Acad"
1760	"face academy"
1761	"Face Academy"
1762	"The Face Academy"
1763	"Face Academy"
1764	"xx"
1765	"The Face Academy"
1766	"face academy"
1767	"Face Academy"
1768	"face academy"
1769	"The Face Academy"
1770	"face academy"
1771	"Face Academy"
1772	"Face Academy"
1773	"Face Academy"
1774	"Face Academy"
1775	"Face Academy"
1776	"face academy"
1777	"XX"
1778	"Face Academy"
1779	"the face academy"
1780	"the face academy"
1781	"Face Academy"
1782	"The face academy"
1783	"the face academy"
1784	"Face Academy"
1785	"Face Academy"
1786	"face academy"
1787	"Face Academy"
1788	"the face academy"
1789	"Face Academy"
1790	"face academy"
1791	"Face Academy"
1793	"XX"
1794	"Face Academy"
1795	"face academy"
1796	"face academy"
1798	"Forever School"
1799	"Forever School"
1800	"Forever School"
1801	"Forever School"
1802	"Forever School"
1803	"The Forever School"
1804	"The forever school"
1805	"forever school"
1806	"the forever school"
1807	"The Forever School"
1808	"Forever School"
1809	"Forever School"
1810	"The Forever School"
1811	"Forever School"
1812	"the forever school"
1813	"The Forever School"
1814	"The Forever School"
1816	"Forever School"
1817	"Forever School"
1818	"Forever School"
1819	"The Forever School"
1820	"The Forever School"
1821	"Forever School"
1822	"forever school"
1823	"The Forever School"
1824	"forever school"
1825	"Forever School"
1826	"Forever School"
1827	"Forever School"
1828	"Forever School"
1829	"Forever School"
1830	"Forever School"
1831	"forever school"
1832	"The Forever School"
1833	"Forever School"
1834	"Forever School"
1835	"Forever School"
1836	"The Forever School"
1837	"The forever school"
1838	"The Forever School"
1839	"The Forever School"
1840	"the forever school"
1841	"XX"
1842	"Forever School"
1843	"The Forever School"
1844	"The Forever School"
1845	"Forever School"
1846	"The Forever School"
1848	"The Forever School"
1849	"Forever School"
1850	"Forever School"
1851	"The Forever School"
1852	"The Forever School"
1853	"The forever school"
1854	"The Forever School"
1855	"forever school"
1857	"the forever school"
1858	"Forever School"
1859	"Forever School"
1860	"Forever School"
1861	"The Forever School"
1862	"the forever school"
1863	"The Forever School"
1864	"Forever School"
1865	"The forever school"
1866	"forever school"
1867	"The Forever School"
1868	"Forever School"
1869	"forever school"
1870	"The forever school"
1871	"Forever School"
1872	"forever school"
1873	"the forever school"
1874	"forever school"
1875	"the forever school"
1876	"Forever School"
1877	"Forever School"
1878	"forever school"
1879	"Forever School"
1880	"The Forever School"
1881	"Forever School"
1882	"forever school"
1884	"xx"
1885	"Forever School"
1886	"forever school"
1887	"Forever School"
1888	"The Forever School"
1889	"The Forever School"
1890	"the forever school"
1891	"Forever School"
1892	"Forever School"
1893	"The Forever School"
1894	"Forever School"
1895	"forever school"
1896	"Forever School"
1897	"forever school"
1898	"the forever school"
1899	"The Forever School"
1900	"the forever school"
1901	"Forever School"
1903	"Forever School"
1904	"forever school"
1905	"Forever School"
1908	"The forever school"
1909	"Forever School"
1910	"The Forever School"
1911	"Forever School"
1913	"The Forever School"
1915	"XX"
1916	"the forever school"
1917	"forever school"
1918	"forever school"
1919	"The Forever School"
1920	"forever school"
1921	"Forever School"
1922	"Forever School"
1923	"the forever school"
1924	"Forever School"
1925	"Forever School"
1926	"Forever School"
1927	"Forever School"
1928	"the forever school"
1929	"forever school"
1930	"forever school"
1931	"Forever School"
1932	"The Forever School"
1933	"forever school"
1934	"the forever school"
1935	"Forever School"
1936	"Forever School"
1938	"the forever school"
1939	"Forever School"
1940	"forever school"
1941	"forever school"
1942	"Forever School"
1943	"The Forever School"
1944	"The Forever School"
