"Student Id","Student Race","Student Gender","Pretest Score","Posttest Score"
897,"Sweet","Bass",88,134
898,"Sour","Treble",127,220
899,"Bitter","Treble",117,152
900,"Bitter","Bass",88,118
901,"Sour","Bass",999,124
902,"Bitter","Bass",104,118
903,"Sweet","Bass",127,192
904,"Salty","Bass",79,187
905,"Sour","Treble",106,152
906,"Sweet","Bass",104,168
907,"Sweet","Treble",104,200
908,"Sour","Treble",119,189
909,"Sweet","Bass",97,141
910,"Sweet","Bass",85,107
911,"Sweet","Bass",72,127
912,"Sweet","Bass",92,93
913,"Sweet","Bass",96,182
914,"Bitter","Treble",64,149
915,"Sour","Treble",107,130
916,"Sweet","Bass",126,167
917,"Sweet","Bass",98,166
918,"Sour","Treble",102,163
919,"Salty","Bass",107,180
920,"Sweet","Bass",102,99
921,"Bitter","Bass",111,163
922,"Sour","Treble",127,165
923,"Sweet","Bass",143,211
924,"Sour","Treble",122,212
925,"Sweet","Bass",92,54
926,"Salty","Bass",110,157
927,"Sweet","Bass",73,166
928,"Bitter","Treble",127,245
929,"Sweet","Treble",999,118
930,"Sour","Treble",104,92
931,"Sweet","Bass",NA,161
932,"Sweet","Bass",74,126
933,"Sour","Treble",111,188
934,"Sweet","Treble",100,92
935,"Sweet","Bass",80,119
936,"Sour","Treble",73,999
937,"Bitter","Bass",999,152
938,"Sweet","Treble",95,183
939,"Sweet","Treble",100,135
940,"Sour","Bass",131,180
941,"Sweet","Treble",102,100
942,"Sweet","Bass",98,999
943,"Bitter","Treble",115,183
944,"Sweet","Treble",127,205
945,"Bitter","Bass",90,144
946,"Sweet","Bass",111,175
947,"Sweet","Treble",68,150
948,"Salty","Treble",99,135
949,"Sweet","Bass",87,131
950,"Sour","Bass",94,999
951,"Bitter","Treble",82,154
952,"Sour","Bass",130,202
953,"Bitter","Bass",115,999
954,"Sour","Bass",122,206
955,"Sweet","Bass",81,999
956,"Bitter","Bass",107,183
957,"Sour","Treble",104,120
958,"Sour","Treble",99,133
959,"Sour","Bass",97,114
960,"Sour","Treble",94,120
961,"Salty","Treble",100,112
962,"Sweet","Bass",111,162
963,"Sour","Treble",110,140
964,"Sour","Bass",138,170
965,"Sweet","Bass",60,999
966,"Sour","Bass",130,191
967,"Sweet","Treble",70,73
968,"Salty","Treble",106,185
969,"Sweet","Bass",89,93
970,"Sweet","Treble",98,140
971,"Sour","Treble",100,178
972,"Salty","Bass",86,222
973,"Salty","Treble",106,999
974,"Sweet","Bass",72,127
975,"Bitter","Bass",99,110
976,"Bitter","Treble",57,65
977,"Salty","Treble",99,127
978,"Sour","Treble",127,173
979,"Sour","Treble",100,163
980,"Bitter","Bass",999,999
981,"Sweet","Bass",121,172
982,"Sour","Treble",111,139
983,"Sour","Bass",99,105
984,"Salty","Treble",85,135
985,"Sweet","Bass",112,148
986,"Sweet","Bass",79,130
987,"Sweet","Bass",74,153
988,"Sour","Treble",120,153
989,"Sour","Treble",100,122
990,"Sour","Treble",92,137
991,"Sweet","Bass",86,200
992,"Sweet","Treble",76,110
993,"Sour","Treble",96,109
994,"Sour","Treble",104,153
995,"Sweet","Bass",81,133
996,"Salty","Treble",61,109
997,"Sweet","Treble",98,74
998,"Bitter","Bass",117,999
999,"Sour","Treble",104,165
1000,"Sour","Treble",86,186
1001,"Sour","Treble",108,135
1002,"Sweet","Treble",61,55
1003,"Sweet","Treble",87,149
1004,"Sour","Treble",999,118
1005,"Sour","Bass",NA,110
1006,"Sour","Treble",100,122
1007,"Sweet","Bass",101,177
1008,"Sour","Treble",110,196
1009,"Bitter","Treble",98,151
1010,"Sweet","Treble",126,190
1011,"Sour","Treble",84,144
1012,"Sour","Treble",101,169
1013,"Bitter","Bass",103,168
1014,"Sour","Bass",96,170
1015,"Sweet","Bass",89,177
1016,"Sour","Bass",115,225
1017,"Sweet","Bass",79,140
1018,"Sour","Treble",93,169
1019,"Sweet","Bass",138,172
1020,"Sweet","Bass",115,145
1021,"Salty","Treble",999,150
1022,"Sour","Treble",67,111
1023,"Sweet","Bass",83,54
1024,"Sour","Treble",122,97
1025,"Sweet","Treble",80,118
1026,"Sour","Bass",121,178
1027,"Sour","Treble",104,155
1028,"Bitter","Bass",117,144
1029,"Bitter","Treble",98,108
1030,"Sweet","Bass",103,160
1031,"Sweet","Bass",117,138
1032,"Sour","Treble",106,96
1033,"Sour","Treble",71,71
1034,"Sweet","Treble",NA,144
1035,"Sour","Treble",92,999
1036,"Sweet","Bass",53,94
1037,"Sweet","Bass",113,113
1038,"Sweet","Bass",92,237
1039,"Sweet","Bass",104,115
1040,"Sour","Treble",98,150
1041,"Sour","Bass",123,119
1042,"Sour","Treble",92,120
1043,"Salty","Treble",86,108
1044,"Sweet","Bass",118,137
1045,"Bitter","Treble",68,132
1046,"Sour","Treble",52,42
1047,"Sour","Treble",83,117
1048,"Sour","Treble",97,147
1049,"Sour","Treble",92,197
1050,"Sour","Bass",68,159
1051,"Sour","Treble",112,163
1052,"Sour","Treble",121,176
1053,"Sweet","Treble",81,152
1054,"Sour","Bass",121,213
1055,"Sweet","Treble",103,149
1056,"Bitter","Bass",89,999
1057,"Salty","Bass",127,158
1058,"Sweet","Bass",119,131
1059,"Sweet","Bass",82,68
1060,"Sour","Treble",110,84
1061,"Salty","Bass",106,126
1062,"Sweet","Bass",122,189
1063,"Salty","Bass",116,149
1064,"Sweet","Bass",NA,180
1065,"Sweet","Treble",82,87
1066,"Salty","Bass",102,70
1067,"Bitter","Bass",88,136
1068,"Sweet","Bass",94,73
1069,"Sweet","Bass",89,143
1070,"Sour","Bass",147,137
1071,"Salty","Bass",117,167
1072,"Sour","Treble",107,128
1073,"Sweet","Bass",999,122
1074,"Sweet","Bass",83,65
1075,"Sour","Treble",NA,131
1076,"Sweet","Treble",999,129
1077,"Sweet","Bass",97,999
1078,"Sweet","Treble",59,136
1079,"Sweet","Bass",999,999
1080,"Bitter","Bass",100,170
1081,"Sweet","Treble",91,175
1082,"Bitter","Bass",76,122
1083,"Sweet","Bass",101,73
1084,"Sweet","Bass",126,264
1085,"Salty","Treble",91,103
1086,"Sour","Bass",128,218
1087,"Salty","Bass",999,105
1088,"Sour","Treble",110,111
1089,"Bitter","Bass",111,207
1090,"Sour","Treble",124,169
1091,"Sweet","Bass",65,42
1092,"Sour","Treble",106,188
1093,"Bitter","Bass",123,158
1094,"Sweet","Bass",999,174
1095,"Sweet","Treble",49,81
1096,"Bitter","Bass",89,46
1097,"Sour","Treble",80,148
1098,"Sour","Treble",75,95
1099,"Sweet","Treble",95,110
1100,"Sweet","Bass",98,89
1101,"Sour","Treble",117,182
1102,"Sour","Treble",127,166
1103,"Sour","Bass",107,141
1104,"Sour","Bass",124,164
1105,"Sour","Treble",95,141
1106,"Sweet","Bass",104,164
1107,"Sour","Treble",115,167
1108,"Sour","Treble",107,145
1109,"Sour","Treble",101,180
1110,"Sweet","Bass",76,41
1111,"Sour","Treble",999,81
1112,"Sweet","Treble",87,103
1113,"Bitter","Bass",107,146
1114,"Sweet","Bass",112,146
1115,"Salty","Bass",106,120
1116,"Sweet","Bass",113,159
1117,"Sweet","Treble",69,999
1118,"Sweet","Treble",79,166
1119,"Salty","Treble",999,160
1120,"Sweet","Treble",95,189
1121,"Bitter","Treble",999,152
1122,"Salty","Treble",108,92
1123,"Sour","Bass",115,108
1124,"Sour","Treble",97,119
1125,"Sweet","Treble",83,84
1126,"Sour","Bass",NA,59
1127,"Bitter","Treble",111,134
1128,"Sour","Treble",102,144
1129,"Sour","Treble",102,133
1130,"Bitter","Treble",87,108
1131,"Sour","Treble",77,169
1132,"Sweet","Bass",101,186
1133,"Sweet","Treble",87,173
1134,"Sour","Bass",121,194
1135,"Sweet","Bass",81,152
1136,"Sweet","Bass",115,155
1137,"Sweet","Treble",67,49
1138,"Salty","Treble",92,126
1139,"Bitter","Treble",94,126
1140,"Sweet","Bass",100,121
1141,"Sour","Treble",100,151
1142,"Sweet","Bass",88,999
1143,"Sour","Treble",81,174
1144,"Sour","Treble",102,166
1145,"Sour","Treble",91,84
1146,"Sour","Treble",119,156
1147,"Sour","Treble",108,135
1148,"Sour","Bass",105,152
1149,"Sour","Treble",70,121
1150,"Sweet","Treble",120,180
1151,"Sour","Treble",102,156
1152,"Sour","Bass",108,153
1153,"Sweet","Bass",110,130
1154,"Bitter","Treble",61,104
1155,"Sour","Treble",101,171
1156,"Sour","Treble",90,140
1157,"Sweet","Bass",93,90
1158,"Sour","Treble",999,137
1159,"Sweet","Treble",83,148
1160,"Sweet","Treble",127,999
1161,"Sweet","Bass",112,114
1162,"Sweet","Treble",90,144
1163,"Sour","Treble",112,177
1164,"Sour","Treble",101,169
1165,"Bitter","Treble",84,53
1166,"Sweet","Treble",79,141
1167,"Salty","Treble",79,162
1168,"Bitter","Bass",121,221
1169,"Salty","Bass",104,181
1170,"Sweet","Treble",102,113
1171,"Sweet","Bass",101,127
1172,"Sweet","Treble",84,182
1173,"Sweet","Bass",110,125
1174,"Sour","Bass",999,132
1175,"Bitter","Bass",999,70
1176,"Sour","Treble",121,245
1177,"Sweet","Bass",111,196
1178,"Sour","Treble",999,220
1179,"Sweet","Bass",53,62
1180,"Salty","Treble",118,121
1181,"Salty","Bass",115,183
1182,"Sour","Treble",53,30
1183,"Sweet","Treble",83,137
1184,"Bitter","Treble",108,150
1185,"Sweet","Treble",70,139
1186,"Sour","Treble",94,186
1187,"Sweet","Treble",100,143
1188,"Sour","Bass",106,999
1189,"Sour","Treble",77,89
1190,"Sweet","Bass",103,144
1191,"Sour","Treble",99,117
1192,"Sour","Treble",79,80
1193,"Sweet","Bass",121,121
1194,"Sweet","Bass",153,165
1195,"Sour","Treble",120,192
1196,"Bitter","Treble",60,81
1197,"Sweet","Bass",999,112
1198,"Sour","Bass",90,123
1199,"Sweet","Bass",90,94
1200,"Sour","Treble",79,108
1201,"Sour","Treble",114,109
1202,"Sour","Treble",74,114
1203,"Sour","Bass",999,205
1204,"Salty","Treble",102,61
1205,"Sweet","Treble",101,125
1206,"Salty","Treble",102,81
1207,"Sweet","Treble",70,109
1208,"Salty","Treble",82,143
1209,"Sour","Treble",150,218
1210,"Sour","Treble",106,999
1211,"Sweet","Treble",101,85
1212,"Sweet","Treble",64,87
1213,"Sour","Treble",95,124
1214,"Sour","Bass",81,95
1215,"Bitter","Bass",70,97
1216,"Sweet","Treble",125,98
1217,"Sweet","Bass",103,122
1218,"Sweet","Bass",119,173
1219,"Salty","Treble",108,121
1220,"Sweet","Bass",85,66
1221,"Sweet","Treble",73,60
1222,"Sour","Bass",119,152
1223,"Sour","Bass",128,211
1224,"Bitter","Treble",92,136
1225,"Salty","Treble",79,140
1226,"Bitter","Bass",99,140
1227,"Sour","Treble",87,51
1228,"Sweet","Bass",109,158
1229,"Sour","Treble",115,204
1230,"Sour","Bass",999,126
1231,"Sweet","Bass",97,155
1232,"Sweet","Bass",74,109
1233,"Sour","Treble",109,141
1234,"Sour","Treble",115,126
1235,"Sweet","Treble",89,205
1236,"Sour","Treble",87,81
1237,"Sweet","Bass",115,176
1238,"Bitter","Bass",104,144
1239,"Sweet","Bass",99,135
1240,"Sour","Treble",123,189
1241,"Sweet","Bass",93,117
1242,"Sweet","Bass",114,145
1243,"Sour","Bass",137,162
1244,"Salty","Bass",117,192
1245,"Sour","Treble",97,130
1246,"Sweet","Bass",55,104
1247,"Sour","Treble",84,90
1248,"Sweet","Bass",88,124
1249,"Sour","Bass",109,138
1250,"Sour","Treble",119,999
1251,"Sweet","Bass",113,141
1252,"Sour","Bass",128,163
1253,"Sour","Treble",114,105
1254,"Sour","Treble",119,180
1255,"Sour","Treble",121,170
1256,"Sour","Treble",86,129
1257,"Sweet","Bass",NA,201
1258,"Sour","Bass",113,162
1259,"Sweet","Bass",106,999
1260,"Sour","Bass",143,244
1261,"Sour","Treble",101,136
1262,"Bitter","Treble",113,147
1263,"Sour","Bass",78,184
1264,"Sour","Treble",129,138
1265,"Sour","Treble",126,165
1266,"Sour","Bass",111,160
1267,"Sour","Treble",74,94
1268,"Sour","Treble",132,166
1269,"Sour","Treble",128,159
1270,"Sour","Treble",99,170
1271,"Sweet","Bass",100,178
1272,"Sweet","Bass",99,110
1273,"Salty","Treble",76,128
1274,"Sweet","Bass",87,110
1275,"Sour","Treble",105,999
1276,"Sour","Treble",66,123
1277,"Sweet","Treble",100,107
1278,"Salty","Bass",125,121
1279,"Sour","Treble",73,117
1280,"Sweet","Bass",111,96
1281,"Salty","Treble",91,163
1282,"Sour","Treble",101,217
1283,"Sour","Treble",130,174
1284,"Sour","Treble",85,999
1285,"Sweet","Bass",116,100
1286,"Sweet","Treble",96,125
1287,"Sour","Treble",110,205
1288,"Sweet","Bass",96,105
1289,"Sweet","Bass",83,94
1290,"Sweet","Bass",102,117
1291,"Sweet","Bass",103,162
1292,"Sour","Treble",114,169
1293,"Bitter","Bass",100,179
1294,"Sweet","Bass",128,196
1295,"Sour","Treble",76,136
1296,"Sweet","Treble",49,113
1297,"Salty","Bass",97,140
1298,"Sour","Treble",115,179
1299,"Sour","Treble",102,155
1300,"Sweet","Bass",109,999
1301,"Sour","Treble",84,999
1302,"Sour","Treble",139,171
1303,"Sweet","Bass",92,129
1304,"Sweet","Treble",NA,106
1305,"Sweet","Bass",91,145
1306,"Sour","Bass",144,165
1307,"Sweet","Treble",46,100
1308,"Sweet","Bass",95,166
1309,"Sweet","Bass",119,185
1310,"Sweet","Bass",131,175
1311,"Sweet","Bass",126,157
1312,"Sour","Bass",131,186
1313,"Sour","Treble",84,98
1314,"Salty","Bass",104,142
1315,"Salty","Treble",58,60
1316,"Sweet","Bass",104,120
1317,"Bitter","Treble",44,114
1318,"Sweet","Bass",90,116
1319,"Sour","Treble",110,174
1320,"Sweet","Bass",89,171
1321,"Bitter","Bass",86,104
1322,"Sweet","Bass",99,143
1323,"Sweet","Bass",999,122
1324,"Sweet","Bass",58,91
1325,"Salty","Treble",107,121
1326,"Sour","Treble",94,999
1327,"Sour","Treble",999,171
1328,"Sweet","Bass",92,173
1329,"Sour","Treble",119,147
1330,"Bitter","Treble",81,81
1331,"Sweet","Bass",999,999
1332,"Bitter","Treble",94,83
1333,"Sweet","Bass",101,129
1334,"Bitter","Bass",109,205
1335,"Sweet","Treble",74,123
1336,"Sour","Treble",98,209
1337,"Sour","Treble",91,158
1338,"Sweet","Bass",134,193
1339,"Sweet","Bass",87,147
1340,"Sweet","Bass",101,184
1341,"Sour","Treble",131,999
1342,"Sour","Treble",69,119
1343,"Sour","Treble",106,121
1344,"Sweet","Treble",78,63
1345,"Bitter","Treble",112,177
1346,"Sweet","Bass",135,210
1347,"Sweet","Bass",105,145
1348,"Sweet","Bass",75,78
1349,"Sour","Bass",110,140
1350,"Sweet","Bass",74,125
1351,"Sweet","Bass",89,169
1352,"Sour","Bass",112,124
1353,"Sweet","Bass",75,79
1354,"Sweet","Bass",NA,188
1355,"Sour","Treble",99,151
1356,"Sour","Treble",129,128
1357,"Sweet","Bass",110,181
1358,"Bitter","Treble",113,119
1359,"Sour","Treble",100,163
1360,"Sweet","Bass",114,125
1361,"Sweet","Treble",109,152
1362,"Sour","Bass",116,209
1363,"Sweet","Treble",136,182
1364,"Sour","Treble",117,234
1365,"Sweet","Bass",87,999
1366,"Sweet","Bass",110,999
1367,"Salty","Treble",87,178
1368,"Bitter","Treble",81,141
1369,"Sweet","Treble",108,170
1370,"Sour","Treble",126,239
1371,"Sweet","Treble",999,137
1372,"Sour","Bass",124,161
1373,"Bitter","Treble",87,183
1374,"Sweet","Treble",73,131
1375,"Sweet","Treble",95,117
1376,"Sweet","Treble",87,143
1377,"Sweet","Treble",64,119
1378,"Sweet","Bass",81,99
1379,"Sour","Treble",117,101
1380,"Salty","Bass",95,147
1381,"Sweet","Bass",81,67
1382,"Sweet","Bass",91,80
1383,"Bitter","Treble",70,81
1384,"Sour","Treble",136,173
1385,"Salty","Treble",88,208
1386,"Sour","Bass",121,145
1387,"Sweet","Bass",87,92
1388,"Sweet","Bass",102,139
1389,"Sweet","Bass",115,70
1390,"Sour","Treble",100,142
1391,"Sweet","Treble",84,133
1392,"Sour","Bass",89,133
1393,"Sour","Treble",101,164
1394,"Sweet","Bass",82,111
1395,"Sweet","Bass",82,208
1396,"Salty","Bass",117,157
1397,"Sweet","Bass",127,126
1398,"Bitter","Bass",127,148
1399,"Sour","Treble",98,169
1400,"Sour","Treble",106,152
1401,"Sweet","Treble",95,104
1402,"Bitter","Treble",99,202
1403,"Sour","Treble",96,76
1404,"Sour","Treble",121,176
1405,"Bitter","Treble",108,122
1406,"Sweet","Bass",84,187
1407,"Sour","Treble",999,146
1408,"Sweet","Treble",71,29
1409,"Sweet","Bass",77,82
1410,"Salty","Bass",161,151
1411,"Sour","Treble",95,132
1412,"Salty","Treble",113,160
1413,"Sweet","Bass",76,142
1414,"Sweet","Treble",92,162
1415,"Sweet","Treble",65,35
1416,"Sweet","Bass",106,104
1417,"Sweet","Treble",105,151
1418,"Sweet","Bass",110,175
1419,"Sweet","Treble",79,146
1420,"Bitter","Bass",128,152
1421,"Sweet","Bass",62,96
1422,"Sweet","Bass",115,196
1423,"Sour","Treble",101,138
1424,"Sour","Treble",68,106
1425,"Sweet","Bass",103,87
1426,"Sour","Treble",64,149
1427,"Salty","Treble",86,139
1428,"Sour","Treble",92,163
1429,"Sweet","Bass",106,191
1430,"Sweet","Bass",98,107
1431,"Sour","Treble",106,186
1432,"Sour","Treble",100,124
1433,"Bitter","Bass",81,48
1434,"Sweet","Bass",138,104
1435,"Sweet","Bass",95,120
1436,"Sweet","Bass",74,117
1437,"Sweet","Bass",88,106
1438,"Salty","Treble",105,94
1439,"Sour","Treble",107,161
1440,"Bitter","Treble",999,100
1441,"Sour","Treble",104,89
1442,"Sour","Bass",97,105
1443,"Sweet","Treble",86,109
1444,"Salty","Treble",81,144
1445,"Sweet","Treble",48,62
1446,"Sour","Bass",75,69
1447,"Sour","Treble",110,144
1448,"Sweet","Treble",88,75
1449,"Sweet","Bass",99,187
1450,"Salty","Bass",76,999
1451,"Sweet","Bass",88,115
1452,"Sour","Treble",128,174
1453,"Sweet","Bass",101,115
1454,"Sour","Bass",103,168
1455,"Sour","Treble",107,164
1456,"Sweet","Bass",80,102
1457,"Sour","Treble",114,163
1458,"Sour","Bass",125,146
1459,"Sour","Treble",114,132
1460,"Sour","Treble",145,164
1461,"Bitter","Treble",125,147
1462,"Sweet","Bass",104,92
1463,"Sweet","Bass",89,147
1464,"Sour","Bass",120,165
1465,"Sour","Treble",999,179
1466,"Sweet","Treble",118,194
1467,"Sweet","Treble",38,96
1468,"Sweet","Treble",116,212
1469,"Sweet","Bass",117,155
1470,"Sweet","Bass",86,90
1471,"Salty","Bass",135,166
1472,"Bitter","Treble",80,86
1473,"Sour","Treble",95,158
1474,"Sweet","Bass",130,101
1475,"Sour","Treble",117,186
1476,"Sour","Treble",129,221
1477,"Sour","Treble",55,173
1478,"Sweet","Bass",94,88
1479,"Sweet","Treble",98,118
1480,"Sour","Treble",78,190
1481,"Sour","Treble",112,104
1482,"Sour","Treble",117,76
1483,"Salty","Bass",132,150
1484,"Sour","Treble",86,149
1485,"Salty","Bass",99,139
1486,"Sweet","Treble",82,119
1487,"Sour","Treble",108,162
1488,"Sour","Treble",86,999
1489,"Sweet","Bass",999,161
1490,"Sweet","Treble",95,110
1491,"Salty","Bass",999,112
1492,"Sour","Treble",81,999
1493,"Sour","Treble",93,173
1494,"Sweet","Bass",128,233
1495,"Sour","Bass",NA,182
1496,"Sour","Treble",114,161
1497,"Sweet","Treble",76,80
1498,"Sweet","Bass",98,180
1499,"Bitter","Bass",121,206
1500,"Sour","Treble",111,98
1501,"Sweet","Treble",56,86
1502,"Sour","Treble",104,195
1503,"Sour","Bass",NA,215
1504,"Sour","Treble",103,143
1505,"Salty","Bass",104,182
1506,"Bitter","Treble",78,65
1507,"Sour","Treble",134,123
1508,"Bitter","Treble",86,123
1509,"Sour","Bass",99,999
1510,"Sweet","Treble",113,180
1511,"Sweet","Treble",78,131
1512,"Sour","Bass",110,132
1513,"Bitter","Treble",98,206
1514,"Salty","Treble",103,108
1515,"Salty","Treble",108,157
1516,"Salty","Treble",102,57
1517,"Bitter","Bass",98,199
1518,"Sour","Treble",96,102
1519,"Bitter","Bass",103,127
1520,"Bitter","Bass",100,174
1521,"Salty","Bass",117,100
1522,"Sour","Bass",92,106
1523,"Salty","Treble",999,125
1524,"Bitter","Treble",76,999
1525,"Bitter","Bass",128,182
1526,"Sour","Bass",124,134
1527,"Sweet","Bass",102,166
1528,"Sour","Treble",117,170
1529,"Sweet","Bass",53,106
1530,"Sour","Treble",122,181
1531,"Sweet","Treble",70,150
1532,"Bitter","Bass",107,238
1533,"Sweet","Bass",106,999
1534,"Sour","Bass",154,999
1535,"Sweet","Treble",85,174
1536,"Sour","Treble",999,160
1537,"Sour","Bass",90,89
1538,"Sweet","Bass",82,79
1539,"Sour","Treble",107,158
1540,"Sour","Treble",128,122
1541,"Sour","Treble",NA,147
1542,"Bitter","Bass",132,999
1543,"Sweet","Treble",74,177
1544,"Sweet","Bass",100,163
1545,"Sour","Bass",140,197
1546,"Bitter","Bass",NA,169
1547,"Sour","Treble",106,136
1548,"Sweet","Treble",107,110
1549,"Sour","Treble",100,147
1550,"Bitter","Treble",101,83
1551,"Sour","Bass",114,120
1552,"Bitter","Treble",84,139
1553,"Bitter","Bass",114,144
1554,"Sour","Bass",141,171
1555,"Sweet","Bass",96,127
1556,"Sweet","Bass",999,133
1557,"Sweet","Bass",115,152
1558,"Sweet","Bass",103,129
1559,"Sour","Treble",123,197
1560,"Sweet","Bass",77,97
1561,"Bitter","Treble",108,160
1562,"Salty","Treble",99,89
1563,"Sour","Bass",113,157
1564,"Sweet","Bass",68,139
1565,"Sour","Treble",89,102
1566,"Sweet","Bass",75,999
1567,"Sweet","Treble",89,160
1568,"Sour","Treble",97,173
1569,"Sour","Treble",93,58
1570,"Sweet","Treble",74,122
1571,"Sweet","Bass",108,140
1572,"Sour","Treble",116,148
1573,"Bitter","Treble",999,136
1574,"Sour","Bass",119,205
1575,"Sweet","Bass",94,94
1576,"Sweet","Bass",103,123
1577,"Sour","Bass",118,142
1578,"Sour","Treble",100,114
1579,"Sweet","Bass",71,87
1580,"Sweet","Bass",145,180
1581,"Sweet","Treble",68,113
1582,"Sour","Treble",70,131
1583,"Sweet","Bass",81,100
1584,"Sour","Treble",99,180
1585,"Sweet","Treble",61,112
1586,"Sweet","Bass",112,119
1587,"Bitter","Bass",115,126
1588,"Sour","Bass",115,175
1589,"Salty","Bass",96,149
1590,"Sweet","Treble",117,145
1591,"Salty","Bass",97,167
1592,"Sour","Treble",96,140
1593,"Sour","Treble",118,134
1594,"Sweet","Bass",106,217
1595,"Sweet","Treble",102,173
1596,"Sour","Treble",118,189
1597,"Sweet","Bass",116,187
1598,"Sour","Treble",95,181
1599,"Sweet","Bass",89,133
1600,"Sweet","Bass",138,135
1601,"Salty","Treble",115,165
1602,"Sweet","Bass",108,166
1603,"Sweet","Treble",96,102
1604,"Sour","Treble",112,169
1605,"Bitter","Treble",108,157
1606,"Sweet","Treble",100,172
1607,"Bitter","Treble",83,171
1608,"Sweet","Treble",76,999
1609,"Sour","Treble",118,187
1610,"Sour","Treble",106,999
1611,"Sweet","Treble",72,75
1612,"Sour","Treble",125,217
1613,"Sour","Treble",118,188
1614,"Sour","Bass",105,124
1615,"Sour","Treble",117,131
1616,"Sour","Treble",120,179
1617,"Salty","Treble",103,168
1618,"Sweet","Bass",97,182
1619,"Sweet","Treble",999,128
1620,"Bitter","Bass",85,99
1621,"Bitter","Bass",95,133
1622,"Sweet","Bass",109,161
1623,"Sweet","Bass",94,142
1624,"Sour","Treble",99,158
1625,"Sweet","Treble",84,107
1626,"Sour","Treble",116,127
1627,"Sour","Treble",126,182
1628,"Salty","Treble",97,113
1629,"Sour","Treble",103,123
1630,"Sour","Treble",87,110
1631,"Salty","Treble",77,93
1632,"Bitter","Treble",87,104
1633,"Salty","Treble",74,113
1634,"Bitter","Bass",115,136
